"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1,239,"UGA","Uganda",1,"Adjumani",1,"East Moyo",1,"Adjumani Tc",NA,"","Sub-county","Sub-county","",""
2,239,"UGA","Uganda",1,"Adjumani",1,"East Moyo",2,"Adropi",NA,"","Sub-county","Sub-county","",""
3,239,"UGA","Uganda",1,"Adjumani",1,"East Moyo",3,"Ciforo",NA,"","Sub-county","Sub-county","",""
4,239,"UGA","Uganda",1,"Adjumani",1,"East Moyo",4,"Dzaipi",NA,"","Sub-county","Sub-county","",""
5,239,"UGA","Uganda",1,"Adjumani",1,"East Moyo",5,"Ofua",NA,"","Sub-county","Sub-county","",""
6,239,"UGA","Uganda",1,"Adjumani",1,"East Moyo",6,"Pakelle",NA,"","Sub-county","Sub-county","",""
7,239,"UGA","Uganda",2,"Apac",2,"Kole",7,"Aboke",NA,"","Sub-county","Sub-county","",""
8,239,"UGA","Uganda",2,"Apac",2,"Kole",8,"Akalo",NA,"","Sub-county","Sub-county","",""
9,239,"UGA","Uganda",2,"Apac",2,"Kole",9,"Alito",NA,"","Sub-county","Sub-county","",""
10,239,"UGA","Uganda",2,"Apac",2,"Kole",10,"Ayer",NA,"","Sub-county","Sub-county","",""
11,239,"UGA","Uganda",2,"Apac",2,"Kole",11,"Balla",NA,"","Sub-county","Sub-county","","Bala"
12,239,"UGA","Uganda",2,"Apac",3,"Kwania",12,"Abongomola",NA,"","Sub-county","Sub-county","",""
13,239,"UGA","Uganda",2,"Apac",3,"Kwania",13,"Aduku",NA,"","Sub-county","Sub-county","",""
14,239,"UGA","Uganda",2,"Apac",3,"Kwania",14,"Cawente",NA,"","Sub-county","Sub-county","","Chawente"
15,239,"UGA","Uganda",2,"Apac",3,"Kwania",15,"Inomo",NA,"","Sub-county","Sub-county","",""
16,239,"UGA","Uganda",2,"Apac",3,"Kwania",16,"Nambieso",NA,"","Sub-county","Sub-county","",""
17,239,"UGA","Uganda",2,"Apac",4,"Maruzi",17,"Akokoro",NA,"","Sub-county","Sub-county","",""
18,239,"UGA","Uganda",2,"Apac",4,"Maruzi",18,"Apac Tc",NA,"","Sub-county","Sub-county","",""
19,239,"UGA","Uganda",2,"Apac",4,"Maruzi",19,"Apac",NA,"","Sub-county","Sub-county","",""
20,239,"UGA","Uganda",2,"Apac",4,"Maruzi",20,"Cegere",NA,"","Sub-county","Sub-county","",""
21,239,"UGA","Uganda",2,"Apac",4,"Maruzi",21,"Ibuje",NA,"","Sub-county","Sub-county","",""
22,239,"UGA","Uganda",2,"Apac",5,"Oyam",22,"Aber",NA,"","Sub-county","Sub-county","",""
23,239,"UGA","Uganda",2,"Apac",5,"Oyam",23,"Achaba",NA,"","Sub-county","Sub-county","","Acaba"
24,239,"UGA","Uganda",2,"Apac",5,"Oyam",24,"Icheme",NA,"","Sub-county","Sub-county","","Iceme"
25,239,"UGA","Uganda",2,"Apac",5,"Oyam",25,"Loro",NA,"","Sub-county","Sub-county","",""
26,239,"UGA","Uganda",2,"Apac",5,"Oyam",26,"Minakulu",NA,"","Sub-county","Sub-county","",""
27,239,"UGA","Uganda",2,"Apac",5,"Oyam",27,"Ngai",NA,"","Sub-county","Sub-county","",""
28,239,"UGA","Uganda",2,"Apac",5,"Oyam",28,"Otwal",NA,"","Sub-county","Sub-county","",""
29,239,"UGA","Uganda",3,"Arua",6,"Arua Municipality",29,"Arua Hill",NA,"","Sub-county","Sub-county","",""
30,239,"UGA","Uganda",3,"Arua",6,"Arua Municipality",30,"Oli River",NA,"","Sub-county","Sub-county","",""
31,239,"UGA","Uganda",3,"Arua",7,"Ayivu",31,"Adumi",NA,"","Sub-county","Sub-county","",""
32,239,"UGA","Uganda",3,"Arua",7,"Ayivu",32,"Aroi",NA,"","Sub-county","Sub-county","",""
33,239,"UGA","Uganda",3,"Arua",7,"Ayivu",33,"Dadamu",NA,"","Sub-county","Sub-county","",""
34,239,"UGA","Uganda",3,"Arua",7,"Ayivu",34,"Manibe",NA,"","Sub-county","Sub-county","",""
35,239,"UGA","Uganda",3,"Arua",7,"Ayivu",35,"Oluko",NA,"","Sub-county","Sub-county","",""
36,239,"UGA","Uganda",3,"Arua",7,"Ayivu",36,"Pajulu",NA,"","Sub-county","Sub-county","",""
37,239,"UGA","Uganda",3,"Arua",8,"Koboko",37,"Koboko Tc",NA,"","Sub-county","Sub-county","",""
38,239,"UGA","Uganda",3,"Arua",8,"Koboko",38,"Kuluba",NA,"","Sub-county","Sub-county","",""
39,239,"UGA","Uganda",3,"Arua",8,"Koboko",39,"Lobule",NA,"","Sub-county","Sub-county","",""
40,239,"UGA","Uganda",3,"Arua",8,"Koboko",40,"Ludara",NA,"","Sub-county","Sub-county","",""
41,239,"UGA","Uganda",3,"Arua",8,"Koboko",41,"Midia",NA,"","Sub-county","Sub-county","",""
42,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",42,"Offaka",NA,"","Sub-county","Sub-county","",""
43,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",43,"Ogoko",NA,"","Sub-county","Sub-county","",""
44,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",44,"Okollo",NA,"","Sub-county","Sub-county","",""
45,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",45,"Rhino Camp",NA,"","Sub-county","Sub-county","",""
46,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",46,"Rigbo",NA,"","Sub-county","Sub-county","",""
47,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",47,"Uleppi",NA,"","Sub-county","Sub-county","",""
48,239,"UGA","Uganda",3,"Arua",10,"Maracha",48,"Kijomoro",NA,"","Sub-county","Sub-county","",""
49,239,"UGA","Uganda",3,"Arua",10,"Maracha",49,"Nyadri",NA,"","Sub-county","Sub-county","",""
50,239,"UGA","Uganda",3,"Arua",10,"Maracha",50,"Oleba",NA,"","Sub-county","Sub-county","",""
51,239,"UGA","Uganda",3,"Arua",10,"Maracha",51,"Oluffe",NA,"","Sub-county","Sub-county","",""
52,239,"UGA","Uganda",3,"Arua",10,"Maracha",52,"Oluvu",NA,"","Sub-county","Sub-county","",""
53,239,"UGA","Uganda",3,"Arua",10,"Maracha",53,"Tara",NA,"","Sub-county","Sub-county","",""
54,239,"UGA","Uganda",3,"Arua",10,"Maracha",54,"Yivu",NA,"","Sub-county","Sub-county","",""
55,239,"UGA","Uganda",3,"Arua",11,"Terego",55,"Ali-vu",NA,"","Sub-county","Sub-county","","Aii - Vu"
56,239,"UGA","Uganda",3,"Arua",11,"Terego",56,"Beleafe",NA,"","Sub-county","Sub-county","",""
57,239,"UGA","Uganda",3,"Arua",11,"Terego",57,"Katrini",NA,"","Sub-county","Sub-county","",""
58,239,"UGA","Uganda",3,"Arua",11,"Terego",58,"Odupi",NA,"","Sub-county","Sub-county","",""
59,239,"UGA","Uganda",3,"Arua",11,"Terego",59,"Omugo",NA,"","Sub-county","Sub-county","",""
60,239,"UGA","Uganda",3,"Arua",11,"Terego",60,"Uriama",NA,"","Sub-county","Sub-county","",""
61,239,"UGA","Uganda",3,"Arua",12,"Vurra",61,"Ajia",NA,"","Sub-county","Sub-county","",""
62,239,"UGA","Uganda",3,"Arua",12,"Vurra",62,"Arivu",NA,"","Sub-county","Sub-county","",""
63,239,"UGA","Uganda",3,"Arua",12,"Vurra",63,"Logiri",NA,"","Sub-county","Sub-county","",""
64,239,"UGA","Uganda",3,"Arua",12,"Vurra",64,"Vurra",NA,"","Sub-county","Sub-county","",""
65,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",65,"Banda",NA,"","Sub-county","Sub-county","",""
66,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",66,"Budhaya",NA,"","Sub-county","Sub-county","",""
67,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",67,"Bugiri Tc",NA,"","Sub-county","Sub-county","",""
68,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",68,"Bulidha",NA,"","Sub-county","Sub-county","",""
69,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",69,"Buliisa",NA,"","Sub-county","Sub-county","","Bulesa"
70,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",70,"Buluguyi",NA,"","Sub-county","Sub-county","",""
71,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",71,"Buswale",NA,"","Sub-county","Sub-county","",""
72,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",72,"Buwunga",NA,"","Sub-county","Sub-county","",""
73,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",73,"Buyinja",NA,"","Sub-county","Sub-county","",""
74,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",74,"Iwemba",NA,"","Sub-county","Sub-county","",""
75,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",75,"Kapyanga",NA,"","Sub-county","Sub-county","",""
76,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",76,"L.Victoria",NA,"","Sub-county","Sub-county","",""
77,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",77,"Muterere",NA,"","Sub-county","Sub-county","",""
78,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",78,"Mutumba",NA,"","Sub-county","Sub-county","",""
79,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",79,"Nabukalu",NA,"","Sub-county","Sub-county","",""
80,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",80,"Nankoma",NA,"","Sub-county","Sub-county","",""
81,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",81,"Sigulu Islands",NA,"","Sub-county","Sub-county","",""
82,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",82,"Bubandi",NA,"","Sub-county","Sub-county","",""
83,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",83,"Bubukwanga",NA,"","Sub-county","Sub-county","",""
84,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",84,"Bundibugyo Tc",NA,"","Sub-county","Sub-county","",""
85,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",85,"Busaru",NA,"","Sub-county","Sub-county","",""
86,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",86,"Harugali",NA,"","Sub-county","Sub-county","",""
87,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",87,"Kasitu",NA,"","Sub-county","Sub-county","",""
88,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",88,"Nduguto",NA,"","Sub-county","Sub-county","",""
89,239,"UGA","Uganda",5,"Bundibugyo",15,"Ntoroko",89,"Kanara",NA,"","Sub-county","Sub-county","",""
90,239,"UGA","Uganda",5,"Bundibugyo",15,"Ntoroko",90,"Karugutu",NA,"","Sub-county","Sub-county","",""
91,239,"UGA","Uganda",5,"Bundibugyo",15,"Ntoroko",91,"Rwebisengo",NA,"","Sub-county","Sub-county","",""
92,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",92,"Bihanga",NA,"","Sub-county","Sub-county","",""
93,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",93,"Burere",NA,"","Sub-county","Sub-county","",""
94,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",94,"Karungu",NA,"","Sub-county","Sub-county","",""
95,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",95,"Rwengwe",NA,"","Sub-county","Sub-county","",""
96,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",96,"Burere",NA,"","Sub-county","Sub-county","",""
97,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",97,"Katerera",NA,"","Sub-county","Sub-county","",""
98,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",98,"Katunguru",NA,"","Sub-county","Sub-county","",""
99,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",99,"Kichwamba",NA,"","Sub-county","Sub-county","",""
100,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",100,"Ryeru",NA,"","Sub-county","Sub-county","",""
101,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",101,"Bumbaire",NA,"","Sub-county","Sub-county","",""
102,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",102,"Bushenyi-Ishaka Tc",NA,"","Sub-county","Sub-county","",""
103,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",103,"Kakanju",NA,"","Sub-county","Sub-county","",""
104,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",104,"Kyabugimbi",NA,"","Sub-county","Sub-county","",""
105,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",105,"Kyamuhunga",NA,"","Sub-county","Sub-county","",""
106,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",106,"Kyeizoba",NA,"","Sub-county","Sub-county","",""
107,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",107,"Nyabubare",NA,"","Sub-county","Sub-county","",""
108,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",108,"Bitereko",NA,"","Sub-county","Sub-county","",""
109,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",109,"Kabira",NA,"","Sub-county","Sub-county","",""
110,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",110,"Kanyabwanga",NA,"","Sub-county","Sub-county","",""
111,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",111,"Kashenshero",NA,"","Sub-county","Sub-county","",""
112,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",112,"Kiyanga",NA,"","Sub-county","Sub-county","",""
113,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",113,"Mitooma",NA,"","Sub-county","Sub-county","",""
114,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",114,"Mutara",NA,"","Sub-county","Sub-county","",""
115,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",115,"Bugongi",NA,"","Sub-county","Sub-county","",""
116,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",116,"Kabwohe-Itender",NA,"","Sub-county","Sub-county","",""
117,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",117,"Kagango",NA,"","Sub-county","Sub-county","",""
118,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",118,"Kigarama",NA,"","Sub-county","Sub-county","",""
119,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",119,"Kitagata",NA,"","Sub-county","Sub-county","",""
120,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",120,"Kyangyenyi",NA,"","Sub-county","Sub-county","",""
121,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",121,"Shuuku",NA,"","Sub-county","Sub-county","",""
122,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",122,"Buhehe",NA,"","Sub-county","Sub-county","",""
123,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",123,"Bulumbi",NA,"","Sub-county","Sub-county","",""
124,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",124,"Busia Tc",NA,"","Sub-county","Sub-county","",""
125,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",125,"Busitema",NA,"","Sub-county","Sub-county","",""
126,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",126,"Buteba",NA,"","Sub-county","Sub-county","",""
127,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",127,"Dabani",NA,"","Sub-county","Sub-county","",""
128,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",128,"Lumino",NA,"","Sub-county","Sub-county","",""
129,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",129,"Lunyo",NA,"","Sub-county","Sub-county","",""
130,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",130,"Masaba",NA,"","Sub-county","Sub-county","",""
131,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",131,"Masafu",NA,"","Sub-county","Sub-county","",""
132,239,"UGA","Uganda",8,"Gulu",22,"Aswa",132,"Awach",NA,"","Sub-county","Sub-county","",""
133,239,"UGA","Uganda",8,"Gulu",22,"Aswa",133,"Bungatira",NA,"","Sub-county","Sub-county","",""
134,239,"UGA","Uganda",8,"Gulu",22,"Aswa",134,"Paicho",NA,"","Sub-county","Sub-county","",""
135,239,"UGA","Uganda",8,"Gulu",22,"Aswa",135,"Palaro",NA,"","Sub-county","Sub-county","",""
136,239,"UGA","Uganda",8,"Gulu",22,"Aswa",136,"Patiko",NA,"","Sub-county","Sub-county","",""
137,239,"UGA","Uganda",8,"Gulu",23,"Gulu",137,"Bar-Dege",NA,"","Sub-county","Sub-county","",""
138,239,"UGA","Uganda",8,"Gulu",23,"Gulu",138,"Laroo",NA,"","Sub-county","Sub-county","",""
139,239,"UGA","Uganda",8,"Gulu",23,"Gulu",139,"Layibi",NA,"","Sub-county","Sub-county","",""
140,239,"UGA","Uganda",8,"Gulu",23,"Gulu",140,"Pece",NA,"","Sub-county","Sub-county","",""
141,239,"UGA","Uganda",8,"Gulu",24,"Kilak",141,"Amuru",NA,"","Sub-county","Sub-county","",""
142,239,"UGA","Uganda",8,"Gulu",24,"Kilak",142,"Atiak",NA,"","Sub-county","Sub-county","",""
143,239,"UGA","Uganda",8,"Gulu",24,"Kilak",143,"Lamogi",NA,"","Sub-county","Sub-county","",""
144,239,"UGA","Uganda",8,"Gulu",24,"Kilak",144,"Pabbo",NA,"","Sub-county","Sub-county","",""
145,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",145,"Alero",NA,"","Sub-county","Sub-county","",""
146,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",146,"Anaka",NA,"","Sub-county","Sub-county","",""
147,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",147,"Koch Goma",NA,"","Sub-county","Sub-county","",""
148,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",148,"Purongo",NA,"","Sub-county","Sub-county","",""
149,239,"UGA","Uganda",8,"Gulu",26,"Omoro",149,"Bobi",NA,"","Sub-county","Sub-county","",""
150,239,"UGA","Uganda",8,"Gulu",26,"Omoro",150,"Koro",NA,"","Sub-county","Sub-county","",""
151,239,"UGA","Uganda",8,"Gulu",26,"Omoro",151,"Lakwana",NA,"","Sub-county","Sub-county","",""
152,239,"UGA","Uganda",8,"Gulu",26,"Omoro",152,"Lalogi",NA,"","Sub-county","Sub-county","",""
153,239,"UGA","Uganda",8,"Gulu",26,"Omoro",153,"Odek",NA,"","Sub-county","Sub-county","",""
154,239,"UGA","Uganda",8,"Gulu",26,"Omoro",154,"Ongako",NA,"","Sub-county","Sub-county","",""
155,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",155,"Buhanika",NA,"","Sub-county","Sub-county","",""
156,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",156,"Buseruka",NA,"","Sub-county","Sub-county","",""
157,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",157,"Busiisi",NA,"","Sub-county","Sub-county","",""
158,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",158,"Hoima Tc",NA,"","Sub-county","Sub-county","",""
159,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",159,"Kigorobya Tc",NA,"","Sub-county","Sub-county","",""
160,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",160,"Kigorobya",NA,"","Sub-county","Sub-county","",""
161,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",161,"Kitoba",NA,"","Sub-county","Sub-county","",""
162,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",162,"Kyabigambire",NA,"","Sub-county","Sub-county","",""
163,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",163,"Kyangwali",NA,"","Sub-county","Sub-county","",""
164,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",164,"Bugambe",NA,"","Sub-county","Sub-county","",""
165,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",165,"Buhimba",NA,"","Sub-county","Sub-county","",""
166,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",166,"Kabwoya",NA,"","Sub-county","Sub-county","",""
167,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",167,"Kiziranfumbi",NA,"","Sub-county","Sub-county","",""
168,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",168,"Kyangwali",NA,"","Sub-county","Sub-county","",""
169,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",169,"Buyanga",NA,"","Sub-county","Sub-county","",""
170,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",170,"Ibulanku",NA,"","Sub-county","Sub-county","",""
171,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",171,"Makuutu",NA,"","Sub-county","Sub-county","",""
172,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",172,"Namalemba",NA,"","Sub-county","Sub-county","",""
173,239,"UGA","Uganda",10,"Iganga",30,"Busiki",173,"Bulange",NA,"","Sub-county","Sub-county","",""
174,239,"UGA","Uganda",10,"Iganga",30,"Busiki",174,"Ivukula",NA,"","Sub-county","Sub-county","",""
175,239,"UGA","Uganda",10,"Iganga",30,"Busiki",175,"Kibaale",NA,"","Sub-county","Sub-county","",""
176,239,"UGA","Uganda",10,"Iganga",30,"Busiki",176,"Magada",NA,"","Sub-county","Sub-county","",""
177,239,"UGA","Uganda",10,"Iganga",30,"Busiki",177,"Namutumba",NA,"","Sub-county","Sub-county","",""
178,239,"UGA","Uganda",10,"Iganga",30,"Busiki",178,"Nsinze",NA,"","Sub-county","Sub-county","",""
179,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",179,"Bulamagi",NA,"","Sub-county","Sub-county","",""
180,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",180,"Iganga Tc",NA,"","Sub-county","Sub-county","",""
181,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",181,"Nabitende",NA,"","Sub-county","Sub-county","",""
182,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",182,"Nakalama",NA,"","Sub-county","Sub-county","",""
183,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",183,"Nakigo",NA,"","Sub-county","Sub-county","",""
184,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",184,"Nambale",NA,"","Sub-county","Sub-county","",""
185,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",185,"Namungalwe",NA,"","Sub-county","Sub-county","",""
186,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",186,"Nawandala",NA,"","Sub-county","Sub-county","",""
187,239,"UGA","Uganda",10,"Iganga",32,"Luuka",187,"Bukanga",NA,"","Sub-county","Sub-county","",""
188,239,"UGA","Uganda",10,"Iganga",32,"Luuka",188,"Bukooma",NA,"","Sub-county","Sub-county","",""
189,239,"UGA","Uganda",10,"Iganga",32,"Luuka",189,"Bulongo",NA,"","Sub-county","Sub-county","",""
190,239,"UGA","Uganda",10,"Iganga",32,"Luuka",190,"Ikumbya",NA,"","Sub-county","Sub-county","",""
191,239,"UGA","Uganda",10,"Iganga",32,"Luuka",191,"Irongo",NA,"","Sub-county","Sub-county","",""
192,239,"UGA","Uganda",10,"Iganga",32,"Luuka",192,"Nawampiti",NA,"","Sub-county","Sub-county","",""
193,239,"UGA","Uganda",10,"Iganga",32,"Luuka",193,"Waibuga",NA,"","Sub-county","Sub-county","",""
194,239,"UGA","Uganda",11,"Jinja",33,"Butembe",194,"Busedde",NA,"","Sub-county","Sub-county","",""
195,239,"UGA","Uganda",11,"Jinja",33,"Butembe",195,"Kakira",NA,"","Sub-county","Sub-county","",""
196,239,"UGA","Uganda",11,"Jinja",33,"Butembe",196,"Mafubira",NA,"","Sub-county","Sub-county","",""
197,239,"UGA","Uganda",11,"Jinja",34,"Jinja",197,"Central Division",NA,"","Sub-county","Sub-county","",""
198,239,"UGA","Uganda",11,"Jinja",34,"Jinja",198,"Masese/Walukuba",NA,"","Sub-county","Sub-county","",""
