"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
199,239,"UGA","Uganda",11,"Jinja",34,"Jinja",199,"Mpumudde/Kimaka",NA,"","Sub-county","Sub-county","",""
200,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",200,"Budondo",NA,"","Sub-county","Sub-county","",""
201,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya",NA,"","Sub-county","Sub-county","",""
202,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",202,"Buwenge Tc",NA,"","Sub-county","Sub-county","",""
203,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",203,"Buwenge",NA,"","Sub-county","Sub-county","",""
204,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",204,"Buyengo",NA,"","Sub-county","Sub-county","",""
205,239,"UGA","Uganda",12,"Kabale",36,"Kabale",205,"Kabale Central",NA,"","Sub-county","Sub-county","",""
206,239,"UGA","Uganda",12,"Kabale",36,"Kabale",206,"Kabale Northern",NA,"","Sub-county","Sub-county","",""
207,239,"UGA","Uganda",12,"Kabale",36,"Kabale",207,"Kabale Southern",NA,"","Sub-county","Sub-county","",""
208,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",NA,"","Sub-county","Sub-county","",""
209,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo",NA,"","Sub-county","Sub-county","",""
210,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",NA,"","Sub-county","Sub-county","",""
211,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",211,"Kitumba",NA,"","Sub-county","Sub-county","",""
212,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",NA,"","Sub-county","Sub-county","",""
213,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba",NA,"","Sub-county","Sub-county","",""
214,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",NA,"","Sub-county","Sub-county","",""
215,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",NA,"","Sub-county","Sub-county","","Bubare"
216,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",NA,"","Sub-county","Sub-county","",""
217,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",NA,"","Sub-county","Sub-county","",""
218,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",NA,"","Sub-county","Sub-county","",""
219,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",NA,"","Sub-county","Sub-county","",""
220,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda",NA,"","Sub-county","Sub-county","",""
221,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi",NA,"","Sub-county","Sub-county","",""
222,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya",NA,"","Sub-county","Sub-county","",""
223,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",NA,"","Sub-county","Sub-county","",""
224,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",224,"Buhesi",NA,"","Sub-county","Sub-county","","Buheesi"
225,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito",NA,"","Sub-county","Sub-county","",""
226,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",226,"Kisomoro",NA,"","Sub-county","Sub-county","",""
227,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",227,"Rwiimi",NA,"","Sub-county","Sub-county","",""
228,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",228,"Bukuku",NA,"","Sub-county","Sub-county","",""
229,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",229,"Busoro",NA,"","Sub-county","Sub-county","",""
230,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",NA,"","Sub-county","Sub-county","",""
231,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",231,"Karambi",NA,"","Sub-county","Sub-county","",""
232,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",232,"Kichwamba",NA,"","Sub-county","Sub-county","","Kicwamba"
233,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",233,"Mugusu",NA,"","Sub-county","Sub-county","",""
234,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",NA,"","Sub-county","Sub-county","",""
235,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",235,"Rwiimi",NA,"","Sub-county","Sub-county","",""
236,239,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",236,"Eastern",NA,"","Sub-county","Sub-county","",""
237,239,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",237,"Southern",NA,"","Sub-county","Sub-county","",""
238,239,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",238,"Western",NA,"","Sub-county","Sub-county","",""
239,239,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",239,"Alwa",NA,"","Sub-county","Sub-county","",""
240,239,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",240,"Kaberamaido Tc",NA,"","Sub-county","Sub-county","",""
241,239,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",241,"Kaberamaido",NA,"","Sub-county","Sub-county","",""
242,239,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",242,"Kobulubulu",NA,"","Sub-county","Sub-county","",""
243,239,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",243,"Ochero",NA,"","Sub-county","Sub-county","",""
244,239,"UGA","Uganda",14,"Kaberamaido",44,"Kalaki",244,"Anyara",NA,"","Sub-county","Sub-county","",""
245,239,"UGA","Uganda",14,"Kaberamaido",44,"Kalaki",245,"Bululu",NA,"","Sub-county","Sub-county","",""
246,239,"UGA","Uganda",14,"Kaberamaido",44,"Kalaki",246,"Kalaki",NA,"","Sub-county","Sub-county","",""
247,239,"UGA","Uganda",14,"Kaberamaido",44,"Kalaki",247,"Otuboi",NA,"","Sub-county","Sub-county","",""
248,239,"UGA","Uganda",15,"Kalangala",45,"Bujumba",248,"Bujumba",NA,"","Sub-county","Sub-county","",""
249,239,"UGA","Uganda",15,"Kalangala",45,"Bujumba",249,"Kalangala Tc",NA,"","Sub-county","Sub-county","",""
250,239,"UGA","Uganda",15,"Kalangala",45,"Bujumba",250,"Mugoye",NA,"","Sub-county","Sub-county","",""
251,239,"UGA","Uganda",15,"Kalangala",46,"Kyamuswa",251,"Bubeke",NA,"","Sub-county","Sub-county","",""
252,239,"UGA","Uganda",15,"Kalangala",46,"Kyamuswa",252,"Bufumira",NA,"","Sub-county","Sub-county","",""
253,239,"UGA","Uganda",15,"Kalangala",46,"Kyamuswa",253,"Kyamuswa",NA,"","Sub-county","Sub-county","",""
254,239,"UGA","Uganda",15,"Kalangala",46,"Kyamuswa",254,"Mazinga",NA,"","Sub-county","Sub-county","",""
255,239,"UGA","Uganda",16,"Kampala",47,"Kampala",255,"Central Division",NA,"","Sub-county","Sub-county","",""
256,239,"UGA","Uganda",16,"Kampala",47,"Kampala",256,"Kawempe Division",NA,"","Sub-county","Sub-county","",""
257,239,"UGA","Uganda",16,"Kampala",47,"Kampala",257,"Makindye",NA,"","Sub-county","Sub-county","","Makindye Division"
258,239,"UGA","Uganda",16,"Kampala",47,"Kampala",258,"Nakawa Division",NA,"","Sub-county","Sub-county","",""
259,239,"UGA","Uganda",16,"Kampala",47,"Kampala",259,"Rubaga Division",NA,"","Sub-county","Sub-county","",""
260,239,"UGA","Uganda",17,"Kamuli",48,"Budiope",260,"Bugaya",NA,"","Sub-county","Sub-county","",""
261,239,"UGA","Uganda",17,"Kamuli",48,"Budiope",261,"Buyende",NA,"","Sub-county","Sub-county","",""
262,239,"UGA","Uganda",17,"Kamuli",48,"Budiope",262,"Kagulu",NA,"","Sub-county","Sub-county","",""
263,239,"UGA","Uganda",17,"Kamuli",48,"Budiope",263,"Kidera",NA,"","Sub-county","Sub-county","",""
264,239,"UGA","Uganda",17,"Kamuli",48,"Budiope",264,"Nkondo",NA,"","Sub-county","Sub-county","",""
265,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",265,"Balawoli",NA,"","Sub-county","Sub-county","",""
266,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",266,"Bulopa",NA,"","Sub-county","Sub-county","",""
267,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",267,"Butansi",NA,"","Sub-county","Sub-county","",""
268,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",268,"Kamuli Tc",NA,"","Sub-county","Sub-county","",""
269,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",269,"Kitayunjwa",NA,"","Sub-county","Sub-county","",""
270,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",270,"Nabwigulu",NA,"","Sub-county","Sub-county","",""
271,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",271,"Namasagali",NA,"","Sub-county","Sub-county","",""
272,239,"UGA","Uganda",17,"Kamuli",49,"Bugabula",272,"Namwendwa",NA,"","Sub-county","Sub-county","",""
273,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",273,"Bumanya",NA,"","Sub-county","Sub-county","",""
274,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",274,"Gadumire",NA,"","Sub-county","Sub-county","",""
275,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",NA,"","Sub-county","Sub-county","",""
276,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",276,"Namwiwa",NA,"","Sub-county","Sub-county","",""
277,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",NA,"","Sub-county","Sub-county","",""
278,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",278,"Bugulumbya",NA,"","Sub-county","Sub-county","",""
279,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",NA,"","Sub-county","Sub-county","",""
280,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",280,"Mbulamuti",NA,"","Sub-county","Sub-county","",""
281,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",281,"Nawanyago",NA,"","Sub-county","Sub-county","",""
282,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",282,"Wankole",NA,"","Sub-county","Sub-county","",""
283,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",283,"Bwiizi",NA,"","Sub-county","Sub-county","",""
284,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",NA,"","Sub-county","Sub-county","",""
285,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",285,"Kamwenge Tc",NA,"","Sub-county","Sub-county","",""
286,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",NA,"","Sub-county","Sub-county","",""
287,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",287,"Nkoma",NA,"","Sub-county","Sub-county","",""
288,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",NA,"","Sub-county","Sub-county","",""
289,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",289,"Mahyoro",NA,"","Sub-county","Sub-county","",""
290,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",290,"Ntara",NA,"","Sub-county","Sub-county","",""
291,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",291,"Nyabbani",NA,"","Sub-county","Sub-county","",""
292,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",292,"Kambuga",NA,"","Sub-county","Sub-county","",""
293,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",293,"Kanungu Tc",NA,"","Sub-county","Sub-county","",""
294,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",294,"Kanyantorogo",NA,"","Sub-county","Sub-county","",""
295,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",295,"Kayonza",NA,"","Sub-county","Sub-county","",""
296,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",NA,"","Sub-county","Sub-county","",""
297,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",297,"Kirima",NA,"","Sub-county","Sub-county","",""
298,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",298,"Mpungu",NA,"","Sub-county","Sub-county","",""
299,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",299,"Nyamirama",NA,"","Sub-county","Sub-county","",""
300,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",300,"Rugyeyo",NA,"","Sub-county","Sub-county","",""
301,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",301,"Rutenga",NA,"","Sub-county","Sub-county","",""
302,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",302,"Bukwa",NA,"","Sub-county","Sub-county","",""
303,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",303,"Chesower",NA,"","Sub-county","Sub-county","",""
304,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",304,"Kabei",NA,"","Sub-county","Sub-county","",""
305,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",305,"Suam",NA,"","Sub-county","Sub-county","",""
306,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",NA,"","Sub-county","Sub-county","",""
307,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",307,"Binyiny",NA,"","Sub-county","Sub-county","",""
308,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",308,"Kaproron",NA,"","Sub-county","Sub-county","",""
309,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",309,"Kwanyiny",NA,"","Sub-county","Sub-county","",""
310,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",310,"Ngenge",NA,"","Sub-county","Sub-county","",""
311,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",311,"Chema",NA,"","Sub-county","Sub-county","",""
312,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",312,"Kapchorwa Tc",NA,"","Sub-county","Sub-county","",""
313,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",313,"Kaptanya",NA,"","Sub-county","Sub-county","",""
314,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",314,"Kaserem",NA,"","Sub-county","Sub-county","",""
315,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",315,"Kawowo",NA,"","Sub-county","Sub-county","",""
316,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",316,"Sipi",NA,"","Sub-county","Sub-county","",""
317,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",317,"Tegeres",NA,"","Sub-county","Sub-county","",""
318,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",318,"Bwera",NA,"","Sub-county","Sub-county","",""
319,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",319,"Ihandiro",NA,"","Sub-county","Sub-county","",""
320,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",320,"Karambi",NA,"","Sub-county","Sub-county","",""
321,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",321,"Kilembe",NA,"","Sub-county","Sub-county","",""
322,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",322,"Kisinga",NA,"","Sub-county","Sub-county","",""
323,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",323,"Kitholhu",NA,"","Sub-county","Sub-county","",""
324,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",324,"Kyarumba",NA,"","Sub-county","Sub-county","",""
325,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",325,"Kyondo",NA,"","Sub-county","Sub-county","",""
326,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",326,"Mahango",NA,"","Sub-county","Sub-county","",""
327,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",327,"Munkunyu",NA,"","Sub-county","Sub-county","",""
328,239,"UGA","Uganda",21,"Kasese",58,"Bukonjo",328,"Nyakiyumbu",NA,"","Sub-county","Sub-county","",""
329,239,"UGA","Uganda",21,"Kasese",59,"Busongora",329,"Bugoye",NA,"","Sub-county","Sub-county","",""
330,239,"UGA","Uganda",21,"Kasese",59,"Busongora",330,"Karusandara",NA,"","Sub-county","Sub-county","",""
331,239,"UGA","Uganda",21,"Kasese",59,"Busongora",331,"Kasese Tc",NA,"","Sub-county","Sub-county","",""
332,239,"UGA","Uganda",21,"Kasese",59,"Busongora",332,"Katwe Kabatoro",NA,"","Sub-county","Sub-county","",""
333,239,"UGA","Uganda",21,"Kasese",59,"Busongora",333,"Kilembe",NA,"","Sub-county","Sub-county","",""
334,239,"UGA","Uganda",21,"Kasese",59,"Busongora",334,"Kitswamba",NA,"","Sub-county","Sub-county","",""
335,239,"UGA","Uganda",21,"Kasese",59,"Busongora",335,"Kyabarungira",NA,"","Sub-county","Sub-county","",""
336,239,"UGA","Uganda",21,"Kasese",59,"Busongora",336,"L.Katwe",NA,"","Sub-county","Sub-county","",""
337,239,"UGA","Uganda",21,"Kasese",59,"Busongora",337,"Maliba",NA,"","Sub-county","Sub-county","",""
338,239,"UGA","Uganda",21,"Kasese",59,"Busongora",338,"Muhokya",NA,"","Sub-county","Sub-county","",""
339,239,"UGA","Uganda",21,"Kasese",59,"Busongora",339,"Rukoki",NA,"","Sub-county","Sub-county","",""
340,239,"UGA","Uganda",22,"Katakwi",60,"Amuria",340,"Abarilela",NA,"","Sub-county","Sub-county","",""
341,239,"UGA","Uganda",22,"Katakwi",60,"Amuria",341,"Asamuk",NA,"","Sub-county","Sub-county","",""
342,239,"UGA","Uganda",22,"Katakwi",60,"Amuria",342,"Kuju",NA,"","Sub-county","Sub-county","",""
343,239,"UGA","Uganda",22,"Katakwi",60,"Amuria",343,"Morungatuny",NA,"","Sub-county","Sub-county","",""
344,239,"UGA","Uganda",22,"Katakwi",60,"Amuria",344,"Orungo",NA,"","Sub-county","Sub-county","",""
345,239,"UGA","Uganda",22,"Katakwi",60,"Amuria",345,"Wera",NA,"","Sub-county","Sub-county","",""
346,239,"UGA","Uganda",22,"Katakwi",61,"Kapelebyong",346,"Achowa",NA,"","Sub-county","Sub-county","","Acowa"
347,239,"UGA","Uganda",22,"Katakwi",61,"Kapelebyong",347,"Kapelebyong",NA,"","Sub-county","Sub-county","",""
348,239,"UGA","Uganda",22,"Katakwi",61,"Kapelebyong",348,"Obalanga",NA,"","Sub-county","Sub-county","",""
349,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",349,"Kapujan",NA,"","Sub-county","Sub-county","",""
350,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",350,"Katakwi Tc",NA,"","Sub-county","Sub-county","",""
351,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",351,"Katakwi",NA,"","Sub-county","Sub-county","",""
352,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",352,"Magoro",NA,"","Sub-county","Sub-county","",""
353,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",353,"Ngariam",NA,"","Sub-county","Sub-county","",""
354,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",354,"Omodoi",NA,"","Sub-county","Sub-county","",""
355,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",355,"Ongongoja",NA,"","Sub-county","Sub-county","",""
356,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",356,"Toroma",NA,"","Sub-county","Sub-county","",""
357,239,"UGA","Uganda",22,"Katakwi",62,"Usuk",357,"Usuk",NA,"","Sub-county","Sub-county","",""
358,239,"UGA","Uganda",23,"Kayunga",63,"Bbaale",358,"Bbaale",NA,"","Sub-county","Sub-county","",""
359,239,"UGA","Uganda",23,"Kayunga",63,"Bbaale",359,"Galiraya",NA,"","Sub-county","Sub-county","","Galiraaya"
360,239,"UGA","Uganda",23,"Kayunga",63,"Bbaale",360,"Kayonza",NA,"","Sub-county","Sub-county","",""
361,239,"UGA","Uganda",23,"Kayunga",63,"Bbaale",361,"Wabwoko-Kitimbwa",NA,"","Sub-county","Sub-county","",""
362,239,"UGA","Uganda",23,"Kayunga",64,"Ntenjeru",362,"Busana",NA,"","Sub-county","Sub-county","",""
363,239,"UGA","Uganda",23,"Kayunga",64,"Ntenjeru",363,"Kangulumira",NA,"","Sub-county","Sub-county","",""
364,239,"UGA","Uganda",23,"Kayunga",64,"Ntenjeru",364,"Kayunga Tc",NA,"","Sub-county","Sub-county","",""
365,239,"UGA","Uganda",23,"Kayunga",64,"Ntenjeru",365,"Kayunga",NA,"","Sub-county","Sub-county","",""
366,239,"UGA","Uganda",23,"Kayunga",64,"Ntenjeru",366,"Nazigo",NA,"","Sub-county","Sub-county","",""
367,239,"UGA","Uganda",24,"Kibale",65,"Bugangaizi",367,"Bwanswa",NA,"","Sub-county","Sub-county","",""
368,239,"UGA","Uganda",24,"Kibale",65,"Bugangaizi",368,"Kakindo",NA,"","Sub-county","Sub-county","",""
369,239,"UGA","Uganda",24,"Kibale",65,"Bugangaizi",369,"Kasambya",NA,"","Sub-county","Sub-county","",""
370,239,"UGA","Uganda",24,"Kibale",65,"Bugangaizi",370,"Kisiita",NA,"","Sub-county","Sub-county","",""
371,239,"UGA","Uganda",24,"Kibale",65,"Bugangaizi",371,"Nalweyo",NA,"","Sub-county","Sub-county","",""
372,239,"UGA","Uganda",24,"Kibale",65,"Bugangaizi",372,"Nkooko",NA,"","Sub-county","Sub-county","",""
373,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",373,"Bwamiramira",NA,"","Sub-county","Sub-county","",""
374,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",374,"Bwikara",NA,"","Sub-county","Sub-county","",""
375,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",375,"Kagadi",NA,"","Sub-county","Sub-county","",""
376,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",376,"Kibaale Tc",NA,"","Sub-county","Sub-county","",""
377,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",377,"Kiryanga",NA,"","Sub-county","Sub-county","",""
378,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",378,"Kyanaisoke",NA,"","Sub-county","Sub-county","",""
379,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",379,"Kyebando",NA,"","Sub-county","Sub-county","",""
380,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",380,"Mabaale",NA,"","Sub-county","Sub-county","",""
381,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",381,"Matale",NA,"","Sub-county","Sub-county","",""
382,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",382,"Mpeefu",NA,"","Sub-county","Sub-county","",""
383,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",383,"Mugarama",NA,"","Sub-county","Sub-county","",""
384,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",384,"Muhoro",NA,"","Sub-county","Sub-county","",""
385,239,"UGA","Uganda",24,"Kibale",66,"Buyaga",385,"Rugashari",NA,"","Sub-county","Sub-county","",""
386,239,"UGA","Uganda",25,"Kiboga",67,"Kiboga",386,"Bukomero",NA,"","Sub-county","Sub-county","",""
387,239,"UGA","Uganda",25,"Kiboga",67,"Kiboga",387,"Butemba",NA,"","Sub-county","Sub-county","",""
388,239,"UGA","Uganda",25,"Kiboga",67,"Kiboga",388,"Dwaniro",NA,"","Sub-county","Sub-county","",""
